Temperature,Heartbeat Rate,Steps Taken,Health Status
38.04,92,3969,0
37.61,70,1809,0
38.41,85,2355,0
39.3,100,2708,0
37.81,64,2832,0
38.57,90,2236,0
38.74,83,3654,0
38.46,112,2570,0
37.87,89,3880,0
38.22,96,3336,0
39.05,107,3171,0
38.24,89,2444,0
38.6,87,2335,0
38.97,79,2426,0
39.42,80,3094,0
38.91,90,2668,0
38.54,92,3640,0
38.57,75,2975,0
38.32,80,2713,0
39.48,97,3310,0
37.82,86,1968,0
37.46,91,3132,0
39.1,111,3346,0
38.67,85,2607,0
37.4,93,2726,0
39.46,92,3212,0
39.41,84,2973,0
39.25,90,2815,0
38.75,123,3428,0
38.66,99,2732,0
38.03,106,2950,0
37.47,85,3519,0
38.87,99,2618,0
37.41,81,2665,0
37.78,88,3327,0
37.17,74,3092,0
37.56,82,2372,0
38.38,95,3502,0
38.05,70,2430,0
39.66,86,3486,0
38.53,79,3107,0
38.03,82,3126,0
36.97,80,2890,0
38.78,103,2665,0
38.12,95,3257,0
38.21,86,2327,0
38.57,90,3487,0
39.35,98,3844,0
39.91,107,3425,0
38.37,98,2518,0
37.99,94,4337,0
38.95,90,2525,0
39.64,112,2927,0
37.82,85,2759,0
38.93,122,2757,0
38.95,71,2485,0
39.64,92,3366,0
38.33,92,3418,0
37.91,104,2223,0
38.41,85,3417,0
38.41,71,2379,0
39.11,98,2649,0
38.04,89,2461,0
39.06,94,3641,0
38.44,79,3311,0
37.86,94,3538,0
38.73,75,3958,0
37.6,68,3021,0
38.1,81,3013,0
38.45,95,3270,0
38.69,88,2889,0
38.43,79,2912,0
37.72,107,2878,0
39.88,72,3036,0
39.64,123,3050,0
37.9,99,3090,0
38.77,96,3382,0
37.75,61,2155,0
37.83,74,3266,0
37.98,88,2871,0
38.05,90,2810,0
38.04,103,2973,0
39.03,112,2108,0
38.15,97,3926,0
38.59,84,3584,0
38.88,127,4076,0
38.52,90,2494,0
38.34,100,2670,0
39.09,91,2752,0
38.48,105,2416,0
39.65,102,3456,0
38.49,87,3580,0
37.7,101,3029,0
39.89,93,3811,0
38.18,101,3161,0
38.63,92,2607,0
38.08,93,3150,0
37.76,77,3607,0
37.4,97,3360,0
38.16,84,3176,0
38.04,105,4048,0
39.16,84,2876,0
38.66,72,2483,0
39.49,113,2640,0
39.1,105,3791,0
38.78,114,2661,0
38.4,83,2021,0
38.81,123,2649,0
37.37,88,3199,0
38.68,81,2992,0
39.05,108,3614,0
37.16,89,2626,0
39.4,80,2748,0
38.31,102,3040,0
39.91,92,3456,0
38.21,70,2422,0
38.44,122,3887,0
39.96,105,3139,0
38.96,110,2923,0
40.1,93,3912,0
38.95,106,3085,0
39.79,85,3003,0
38.04,109,2687,0
38.08,90,2929,0
38.7,75,2298,0
39.57,105,3084,0
39.43,97,2614,0
37.72,87,2257,0
38.03,79,2216,0
38.85,95,2772,0
37.96,85,3443,0
39.13,109,2810,0
38.31,79,3733,0
38.23,89,4301,0
38.69,112,2447,0
38.41,101,3174,0
38.67,113,2614,0
39.12,85,3347,0
38.73,99,2061,0
38.88,94,3615,0
38.91,64,2263,0
38.31,85,2816,0
39.63,83,2801,0
38.6,84,3925,0
39.45,81,2855,0
39.28,108,2837,0
37.86,94,2403,0
38.92,117,2670,0
38.55,104,3337,0
39.5,104,3716,0
38.2,79,2339,0
38.66,80,3477,0
38.1,108,2817,0
39.54,125,3532,0
39.49,62,2877,0
38.58,75,3207,0
38.84,72,2638,0
38.18,76,3128,0
38.43,91,2754,0
39.65,87,3205,0
38.21,100,2763,0
39.33,112,3439,0
38.21,78,3481,0
38.64,101,2949,0
38.36,83,2667,0
38.26,80,2360,0
39.77,100,3187,0
37.76,107,4147,0
37.98,66,1891,0
37.62,69,2524,0
38.16,89,2655,0
38.33,76,3087,0
38.4,68,2603,0
37.94,73,2972,0
37.63,90,2935,0
37.99,90,3739,0
38.05,75,3159,0
38.84,73,3088,0
38.49,86,3000,0
39.46,123,2921,0
38.56,87,2931,0
38.6,107,3195,0
38.72,63,2218,0
39.68,89,1914,0
37.82,108,2101,0
38.17,95,2152,0
38.59,98,3031,0
39.0,96,4327,0
38.37,67,2787,0
38.52,92,3358,0
38.38,80,2874,0
38.97,82,3349,0
38.23,90,2915,0
38.53,112,2717,0
38.45,92,2899,0
37.63,76,2575,0
39.08,87,3284,0
38.48,85,2832,0
38.17,57,2244,0
38.2,70,3197,0
37.65,103,2814,0
39.21,115,3412,0
38.62,117,2947,0
38.04,81,2988,0
38.8,84,3463,0
37.0,41,3323,0
38.14,82,3197,0
38.73,76,4007,0
38.25,112,2581,0
37.79,121,3255,0
38.57,102,4453,0
39.87,101,3463,0
38.98,85,3150,0
38.34,96,2449,0
39.58,102,3197,0
37.86,96,3064,0
37.49,61,2619,0
38.46,122,3420,0
39.11,102,3772,0
37.63,97,3347,0
38.91,97,2484,0
39.07,103,2597,0
40.01,103,3263,0
38.88,107,2617,0
38.36,110,3412,0
38.68,83,3181,0
38.03,108,3493,0
39.08,100,2168,0
37.42,91,3588,0
39.36,104,2316,0
37.78,79,3122,0
39.64,98,2958,0
38.58,98,2588,0
38.78,92,2731,0
38.12,90,3006,0
38.51,59,3618,0
38.69,82,3702,0
38.43,71,2939,0
38.88,109,3708,0
38.58,82,2610,0
38.84,80,3900,0
37.35,81,2884,0
38.0,72,3052,0
40.88,98,4512,0
38.92,128,3674,0
38.03,65,2521,0
38.45,104,2354,0
39.31,98,3031,0
38.24,79,2937,0
38.82,98,3272,0
38.93,76,2209,0
39.44,125,3071,0
39.56,110,2279,0
39.9,92,3609,0
38.73,80,3363,0
38.69,94,3145,0
38.11,80,2933,0
38.22,117,3078,0
38.21,124,3535,0
37.83,89,3242,0
39.23,86,2908,0
39.51,96,3295,0
38.28,72,2383,0
39.75,95,3448,0
38.19,80,3137,0
39.1,117,2985,0
39.38,88,3318,0
38.61,99,3010,0
39.16,67,2332,0
38.55,92,3319,0
38.86,101,3205,0
38.57,75,2422,0
38.76,74,2197,0
38.36,93,3793,0
37.6,88,2591,0
38.82,104,2967,0
40.16,113,2917,0
38.46,92,2512,0
39.67,86,4255,0
37.87,76,3785,0
38.82,98,3673,0
39.47,106,2496,0
40.31,82,2582,0
38.62,108,3685,0
38.93,110,3401,0
38.34,97,3116,0
38.71,97,2616,0
38.73,105,3018,0
37.77,101,2382,0
38.75,94,4083,0
38.1,69,2180,0
37.39,90,3424,0
38.58,69,2417,0
38.59,110,2421,0
38.13,108,3420,0
38.9,90,2678,0
39.89,122,3926,0
38.15,67,2419,0
39.42,102,3271,0
37.89,75,3093,0
38.67,103,3213,0
39.07,86,3480,0
37.93,92,2530,0
38.51,87,2989,0
38.72,82,2726,0
38.93,105,2993,0
38.95,83,2982,0
38.67,127,2807,0
38.49,87,2689,0
38.82,80,2661,0
38.26,91,3257,0
37.82,90,2200,0
38.29,100,3310,0
39.32,93,2965,0
38.91,118,2567,0
38.45,78,2602,0
39.97,110,2382,0
37.94,88,2647,0
37.72,71,2809,0
38.82,97,3011,0
36.6,61,2401,0
37.52,64,2678,0
38.79,88,3052,0
38.87,106,3030,0
39.09,78,3529,0
37.52,101,2887,0
37.36,92,2473,0
37.92,78,2648,0
37.21,85,2592,0
38.54,89,3451,0
38.54,109,3282,0
39.68,90,3494,0
38.64,106,3297,0
37.64,97,3194,0
38.28,106,3676,0
38.59,62,2171,0
39.18,65,2410,0
38.21,101,3505,0
38.81,105,3649,0
37.95,65,1637,0
37.73,98,4309,0
39.31,96,2583,0
38.83,72,2982,0
37.63,86,3430,0
38.62,101,2790,0
38.47,90,2851,0
38.53,99,2692,0
38.93,83,2978,0
39.02,100,3563,0
38.44,93,2835,0
37.48,90,3237,0
39.53,84,2983,0
39.17,93,3305,0
39.17,116,3085,0
39.08,85,3223,0
37.9,108,2848,0
39.06,91,3052,0
37.96,80,2678,0
38.16,104,2907,0
39.24,113,3912,0
38.74,108,3453,0
37.06,73,2809,0
39.24,106,2489,0
37.46,87,1458,0
38.53,105,3259,0
39.08,99,2976,0
38.97,113,4625,0
38.05,89,2802,0
37.78,105,2809,0
38.07,83,3262,0
40.1,109,3340,0
38.83,73,3314,0
38.7,67,2318,0
38.21,80,3870,0
39.4,113,3347,0
38.75,82,3122,0
37.2,69,3305,0
38.65,83,2667,0
37.73,97,2909,0
38.73,132,3897,0
39.42,96,3299,0
39.3,77,2561,0
38.29,103,3201,0
39.31,84,2694,0
37.86,71,2869,0
39.15,85,2785,0
38.6,89,3212,0
38.65,103,3939,0
40.32,86,2361,0
37.85,82,3135,0
38.16,99,2528,0
37.91,102,2603,0
38.15,95,2636,0
38.99,84,3019,0
38.97,124,2851,0
37.85,69,2661,0
38.27,97,3195,0
38.56,124,2765,0
38.5,98,2981,0
39.21,91,3596,0
38.49,120,3139,0
38.05,63,3254,0
38.47,95,3029,0
39.0,79,2940,0
39.3,94,3932,0
38.28,107,3430,0
37.61,98,3394,0
37.84,74,3418,0
37.72,86,3603,0
38.43,90,2450,0
38.81,131,4081,0
38.4,101,3305,0
36.43,82,3475,0
40.42,130,3829,0
38.15,68,2505,0
38.41,99,3036,0
37.92,85,2929,0
39.25,110,3345,0
38.64,97,2349,0
38.45,82,2337,0
38.82,74,2566,0
38.58,79,2227,0
37.33,67,2717,0
38.03,96,2701,0
38.48,98,3488,0
37.71,88,3344,0
38.95,76,2581,0
39.28,79,3036,0
38.07,97,3364,0
38.06,86,3105,0
38.17,87,2990,0
39.23,86,3235,0
37.99,86,3455,0
38.21,73,3394,0
38.95,114,3926,0
39.05,100,3729,0
38.43,96,3044,0
38.72,116,2607,0
38.69,62,2819,0
37.8,100,3429,0
38.84,88,2965,0
38.11,81,2531,0
38.7,83,3206,0
38.17,99,3012,0
37.19,43,2075,0
37.86,95,2949,0
38.37,102,2902,0
38.32,121,3084,0
38.79,94,2872,0
39.38,100,3260,0
37.6,71,2591,0
38.09,73,3036,0
39.06,75,2818,0
38.26,93,2116,0
37.7,96,3970,0
37.46,63,1564,0
39.16,113,2785,0
38.25,83,3136,0
39.76,87,4307,0
37.57,81,2824,0
39.07,110,3560,0
38.41,78,2611,0
37.05,77,2731,0
38.84,85,2363,0
38.38,97,2585,0
37.07,65,3146,0
37.85,93,2126,0
37.91,101,2891,0
38.59,81,2484,0
38.37,84,2399,0
39.66,105,3662,0
38.95,95,3002,0
37.91,51,3185,0
39.18,83,3210,0
38.07,84,2911,0
39.94,106,4257,0
38.49,127,2572,0
37.44,89,2299,0
38.25,103,2896,0
38.4,85,2605,0
38.91,106,3014,0
38.02,73,1837,0
38.67,113,3059,0
38.44,104,3449,0
36.79,81,2066,0
37.52,72,2263,0
38.69,101,2913,0
38.8,86,2750,0
38.69,106,2167,0
38.33,91,2365,0
38.63,111,2913,0
36.26,55,2006,0
38.6,116,2487,0
37.06,93,2611,0
38.14,98,3264,0
39.84,93,3554,0
38.79,77,3304,0
38.18,59,2216,0
38.71,91,3542,0
37.84,91,2725,0
38.88,92,3280,0
37.97,83,2767,0
38.91,92,4392,0
38.7,100,3247,0
38.71,72,2247,0
38.53,95,3032,0
38.75,99,3255,0
38.75,67,2940,0
40.15,79,2721,0
38.79,93,2378,0
39.91,103,3769,0
38.23,78,2319,0
38.37,80,2647,0
38.51,90,3070,0
39.39,95,3231,0
38.23,100,4427,0
38.55,113,3523,0
39.01,76,3527,0
39.14,93,3674,0
38.96,104,4014,0
38.76,100,2793,0
38.21,63,2962,0
37.59,92,3305,0
39.15,94,2664,0
38.38,100,2618,0
39.1,79,3153,0
39.04,78,3926,0
37.7,111,2708,0
39.1,86,3181,0
39.69,97,2839,0
39.08,94,3172,0
38.57,79,2884,0
39.23,94,3458,0
40.09,106,3916,0
37.96,101,3075,0
39.59,107,3740,0
37.8,75,3081,0
39.13,79,3051,0
39.07,103,4012,0
38.17,73,3106,0
38.4,60,2508,0
36.81,50,2541,0
38.24,77,2992,0
39.43,81,2105,0
38.29,84,2800,0
39.57,97,3442,0
37.72,82,2923,0
38.63,103,3686,0
38.5,84,3032,0
38.07,70,2724,0
38.74,83,2484,0
39.73,100,3248,0
39.65,98,3453,0
38.78,112,3608,0
39.05,80,3297,0
38.67,88,3098,0
37.36,93,2832,0
37.93,63,2465,0
39.37,79,3606,0
37.83,90,2805,0
37.71,88,2653,0
38.17,99,3056,0
39.05,95,3502,0
39.56,79,3013,0
39.36,97,2764,0
38.07,79,3159,0
40.45,110,3651,0
39.3,71,2569,0
38.65,77,3439,0
38.81,94,2805,0
39.19,131,2952,0
38.95,98,3235,0
38.64,113,2555,0
37.67,60,2599,0
38.87,98,3476,0
38.83,63,3010,0
38.82,108,3831,0
39.55,102,3315,0
37.76,96,2179,0
38.71,90,3024,0
38.19,59,3186,0
39.27,118,3474,0
38.8,94,3286,0
39.51,93,2699,0
38.88,110,2992,0
40.22,93,4296,0
38.17,57,2732,0
38.39,82,2232,0
38.1,120,3006,0
39.05,112,3364,0
38.63,109,3239,0
39.2,96,3015,0
38.48,107,2939,0
36.78,80,2841,0
38.22,86,3111,0
38.52,111,2712,0
39.14,87,3228,0
37.47,85,2443,0
38.26,97,3249,0
39.25,70,2479,0
38.67,94,2718,0
39.96,122,3247,0
39.04,94,3103,0
38.65,68,2686,0
37.51,85,3203,0
38.99,89,3501,0
39.41,84,3045,0
39.11,90,3103,0
38.32,96,3300,0
39.89,103,3152,0
38.1,77,2785,0
37.97,114,3851,0
38.37,104,3581,0
38.18,73,3024,0
38.29,69,2220,0
38.79,102,2739,0
38.45,80,1732,0
39.34,91,3864,0
37.66,92,1517,0
38.38,72,2069,0
37.33,64,1986,0
39.18,127,3635,0
38.58,75,2807,0
39.22,106,3025,0
38.03,107,3278,0
38.68,86,2768,0
37.96,85,3075,0
38.98,62,2721,0
40.61,92,3647,0
39.21,79,2894,0
39.33,94,2694,0
38.47,102,3590,0
38.86,105,2537,0
39.57,93,3744,0
38.8,95,2826,0
39.53,103,3852,0
38.58,102,3162,0
37.92,83,2551,0
37.8,82,2574,0
37.92,112,2751,0
38.62,60,3549,0
38.85,84,2364,0
37.6,79,3319,0
39.32,75,2962,0
40.07,80,3017,0
39.06,94,2786,0
38.54,108,3224,0
37.89,81,3144,0
36.96,72,2865,0
36.96,66,2516,0
39.3,86,3762,0
38.29,123,3258,0
37.69,78,2827,0
38.81,98,3504,0
38.66,99,3069,0
38.38,92,2965,0
39.07,87,3362,0
36.87,91,3576,0
38.18,75,2491,0
38.01,89,2307,0
38.53,89,2935,0
39.15,84,3515,0
37.45,70,2053,0
38.86,108,3268,0
38.63,102,2952,0
38.72,97,2588,0
37.19,74,2800,0
38.57,98,2942,0
39.31,71,2550,0
37.81,95,3626,0
38.81,71,2837,0
38.77,119,2739,0
38.45,82,2524,0
37.71,99,3188,0
38.31,117,2923,0
39.79,105,3707,0
37.48,57,3413,0
38.07,123,3854,0
39.98,101,3428,0
38.59,86,3214,0
38.5,87,2908,0
38.2,94,2859,0
39.3,141,3742,0
38.53,110,2733,0
39.02,100,3807,0
36.49,51,2737,0
38.44,97,3659,0
38.44,83,3086,0
37.97,88,2921,0
39.46,103,3066,0
39.17,97,3296,0
38.46,73,3170,0
38.5,77,2518,0
38.61,83,3862,0
38.16,98,2982,0
37.99,90,2903,0
38.34,81,3175,0
37.7,68,2501,0
38.58,53,2021,0
36.56,76,2805,0
37.84,86,3471,0
38.92,129,3330,0
38.5,94,2842,0
39.49,74,3433,0
39.08,93,2665,0
39.5,106,3569,0
38.1,91,2909,0
38.45,113,2557,0
38.34,88,2993,0
39.76,120,3595,0
38.15,103,2980,0
38.87,97,3183,0
38.04,90,3228,0
39.23,87,3043,0
38.77,89,2840,0
38.66,102,3730,0
38.42,66,3134,0
37.74,69,2866,0
39.56,120,3292,0
38.63,104,3660,0
38.18,87,3273,0
38.06,103,2421,0
37.75,76,2478,0
38.57,92,3143,0
39.0,117,3479,0
38.78,104,2849,0
39.08,113,3463,0
38.21,97,2781,0
38.98,110,3508,0
38.31,117,3662,0
37.68,102,3467,0
38.66,81,3151,0
38.04,78,3568,0
37.38,79,2150,0
38.4,80,2756,0
37.86,116,2731,0
39.41,103,2857,0
37.21,74,2849,0
37.93,89,3888,0
38.39,100,3525,0
38.33,104,3161,0
38.59,102,2901,0
38.48,101,3054,0
39.09,98,3406,0
37.48,81,2615,0
38.82,113,3542,0
38.64,93,3269,0
38.33,93,3577,0
38.66,143,3578,0
39.54,67,3860,0
38.44,89,3075,0
39.18,123,2963,0
38.53,90,3259,0
38.76,89,3212,0
39.45,108,3037,0
38.58,103,2666,0
37.98,73,2854,0
38.96,98,2724,0
39.6,98,3016,0
38.1,93,3092,0
39.0,82,3249,0
38.96,99,3730,0
38.16,84,3759,0
39.41,108,3553,0
38.78,119,3126,0
39.67,114,2779,0
37.98,107,4235,0
38.56,90,3122,0
37.75,89,3442,0
38.11,83,2891,0
37.81,80,2764,0
39.84,102,3458,0
39.13,93,2996,0
38.73,82,2963,0
38.74,73,3543,0
38.01,109,3225,0
38.13,87,3433,0
40.09,91,4279,0
37.07,90,2677,0
37.93,72,2980,0
38.23,82,3245,0
38.01,93,3582,0
38.42,84,3102,0
37.62,65,3306,0
38.33,84,2709,0
38.8,91,2686,0
38.87,89,2863,0
38.61,96,3077,0
37.61,110,3137,0
39.78,94,2928,0
37.69,97,2835,0
38.73,81,3664,0
38.01,78,2894,0
38.8,114,2984,0
39.46,88,3181,0
38.77,80,2400,0
39.02,72,3432,0
36.94,57,2846,0
38.9,87,3691,0
38.59,108,3514,0
38.7,106,2985,0
38.26,75,2655,0
38.73,98,3300,0
38.47,72,3184,0
38.1,92,3105,0
38.32,77,2804,0
39.23,87,3564,0
38.6,104,3561,0
39.47,81,3863,0
38.51,84,2624,0
38.61,78,3133,0
37.78,89,3872,0
38.01,79,3320,0
37.72,75,3360,0
38.02,96,2540,0
38.4,71,2357,0
39.03,88,2270,0
38.12,73,2169,0
36.47,92,2537,0
38.84,81,2360,0
38.71,88,3087,0
38.35,74,2249,0
37.95,58,2875,0
38.2,91,2506,0
39.49,92,3451,0
37.99,72,2966,0
39.83,101,3098,0
38.57,97,2186,0
38.17,91,3214,0
38.0,100,3076,0
39.14,100,2855,0
39.48,75,3320,0
36.87,64,2309,0
37.22,80,2949,0
38.52,89,2888,0
38.5,101,2443,0
38.32,107,3360,0
38.8,76,3603,0
38.4,77,3126,0
38.68,69,4060,0
37.78,93,3301,0
37.94,87,2487,0
38.51,59,2781,0
37.54,64,2619,0
39.32,102,2768,0
37.97,85,2678,0
37.71,71,2763,0
38.74,92,3092,0
38.19,99,3327,0
37.46,89,2853,0
38.26,91,2482,0
39.3,104,4083,0
39.42,82,2258,0
38.88,78,3856,0
38.06,87,2870,0
38.38,83,3306,0
39.32,83,3444,0
38.35,94,2753,0
39.05,116,3412,0
37.37,98,2813,0
38.45,91,3033,0
37.88,81,2563,0
37.6,107,3150,0
38.05,95,3341,0
38.07,67,2575,0
38.57,83,3376,0
37.6,71,1941,0
37.01,98,3370,0
37.54,71,2572,0
38.91,90,3120,0
39.12,99,2692,0
38.19,84,2873,0
37.91,73,2946,0
39.56,77,3144,0
39.44,116,2866,0
38.45,114,3361,0
38.43,82,2698,0
37.44,67,2742,0
38.48,87,3870,0
38.0,100,2124,0
38.75,86,2483,0
37.7,55,2402,0
39.67,74,3028,0
38.92,86,2688,0
37.64,66,3251,0
37.97,72,2089,0
38.33,74,2878,0
38.82,104,3078,0
37.96,88,2704,0
38.0,80,3073,0
39.08,87,2862,0
39.53,88,3109,0
38.11,84,3262,0
38.79,87,2791,0
39.59,107,3243,0
37.17,74,3610,0
38.95,95,3392,0
38.34,89,3143,0
38.47,104,2855,0
38.03,83,2272,0
37.95,84,2776,0
37.73,79,2307,0
38.35,89,3163,0
38.39,70,2222,0
37.35,90,2792,0
38.97,105,3740,0
39.21,93,2767,0
37.79,100,2713,0
38.28,76,3384,0
38.79,100,3020,0
38.26,78,3197,0
38.8,77,3868,0
37.97,97,2388,0
38.04,82,2544,0
39.12,68,3140,0
38.64,96,2793,0
38.36,96,3135,0
37.47,75,2383,0
39.03,112,3053,0
39.07,94,2822,0
37.15,88,2397,0
38.48,100,3287,0
38.83,113,3103,0
38.61,83,3002,0
38.54,77,2621,0
39.02,102,3282,0
37.56,71,2365,0
38.47,97,2816,0
39.16,106,3324,0
37.26,90,3020,0
38.03,80,2445,0
38.34,99,3202,0
38.94,121,3494,0
38.64,86,2038,0
38.43,86,3769,0
38.34,72,3948,0
39.61,85,3145,0
38.43,68,3216,0
38.9,76,2997,0
37.74,93,3289,0
37.33,90,3102,0
38.44,110,2872,0
39.44,106,3379,0
39.44,94,2203,0
39.08,106,3282,0
38.05,91,2562,0
38.62,105,3588,0
37.55,102,2370,0
39.8,99,2838,0
38.03,79,3973,0
38.76,107,2723,0
38.91,84,1964,0
38.21,65,2555,0
38.79,108,4283,0
37.92,113,3804,0
39.54,111,2966,0
38.49,81,2931,0
38.0,84,2993,0
37.75,84,2677,0
39.25,95,3006,0
38.41,82,2339,0
37.97,77,2434,0
38.35,97,2984,0
37.67,102,3661,0
38.87,116,3822,0
39.29,120,3590,0
38.68,78,2243,0
36.79,79,2600,0
38.01,87,3191,0
38.63,109,3105,0
38.15,92,3442,0
38.33,81,2286,0
37.42,63,2780,0
38.12,57,1814,0
39.38,84,2132,0
37.82,83,2562,0
38.85,100,1685,0
38.77,92,3063,0
37.89,77,2116,0
38.9,93,3631,0
38.21,91,2834,0
39.65,95,2935,0
37.51,91,3401,0
38.44,79,2518,0
38.0,89,3414,0
38.0,88,3379,0
38.41,103,3155,0
39.22,97,3100,0
37.63,78,2303,0
38.45,102,2798,0
39.62,115,3488,0
37.33,89,2822,0
39.18,105,2722,0
38.68,78,2364,0
38.12,81,2996,0
38.4,99,3078,0
38.77,89,2350,0
38.63,89,3860,0
37.91,74,3059,0
38.79,79,3270,0
37.58,102,2484,0
39.36,99,3051,0
38.83,88,2597,0
39.42,108,2608,0
38.78,94,3529,0
38.06,89,2812,0
39.0,114,3162,0
38.89,82,3293,0
39.07,103,2748,0
38.67,111,2520,0
39.5,92,3938,0
38.23,87,2867,0
38.7,75,3061,0
38.02,87,3029,0
38.79,93,3351,0
39.02,87,3490,0
38.51,82,3033,0
38.64,102,2873,0
37.21,62,2385,0
38.87,74,3483,0
37.82,92,2996,0
37.8,90,3230,0
37.78,80,2943,0
38.04,85,3545,0
37.9,104,3027,0
38.9,83,2943,0
39.48,79,2427,0
37.91,80,2792,0
39.81,100,3434,0
37.94,81,2092,0
38.25,99,1884,0
38.08,97,3786,0
39.14,79,3857,0
38.43,74,2987,0
38.07,84,1544,0
37.9,92,2190,0
39.04,77,3874,0
39.01,116,3239,0
39.4,96,2852,0
38.91,118,2876,0
38.73,65,2175,0
37.68,93,2981,0
38.89,75,2641,0
38.28,81,3225,0
37.57,106,2352,0
38.92,68,2915,0
37.58,92,2777,0
39.22,87,2287,0
37.4,84,2588,0
38.17,98,2575,0
37.72,89,2703,0
38.62,93,3368,0
39.66,111,3458,0
39.45,82,3744,0
38.07,61,2835,0
38.49,86,3358,0
38.01,81,2147,0
39.23,128,3102,0
38.43,114,3000,0
37.2,84,3040,0
37.72,85,2200,0
38.28,79,2410,0
39.64,95,3766,0
38.22,78,2745,0
37.85,71,2851,0
37.8,87,3962,0
38.0,106,3027,0
38.68,92,3720,0
38.41,62,2756,0
38.86,90,2924,0
38.2,78,3449,0
38.71,93,3585,0
38.13,105,3029,0
38.91,98,2972,0
39.34,84,3846,0
37.68,84,2597,0
39.5,86,3030,0
39.42,109,3735,0
39.5,99,2493,0
37.82,71,3491,0
38.99,109,3290,0
39.06,80,3146,0
36.6,105,3328,0
37.39,62,2259,0
38.24,95,2949,0
40.03,109,3773,0
39.43,93,3115,0
37.99,73,3166,0
39.51,79,3225,0
39.0,74,2461,0
39.12,87,2342,0
38.91,115,3722,0
38.42,93,3200,0
38.98,92,3243,0
38.08,80,3474,0
39.01,103,3077,0
38.44,101,3457,0
38.43,88,2121,0
38.8,89,3933,0
39.41,86,2427,0
37.54,70,3140,0
38.95,94,3271,0
39.33,99,2899,0
38.51,93,3261,0
37.75,84,2086,0
38.52,86,3230,0
39.24,93,2975,0
39.48,77,3143,0
38.05,64,2505,0
38.88,82,2656,0
37.59,85,2618,0
38.52,79,2308,0
39.17,88,2480,0
38.22,76,2703,0
39.28,98,4049,0
39.2,63,2458,0
37.52,57,2087,0
37.09,91,2360,0
38.24,96,3329,0
39.06,98,3631,0
37.49,83,3154,0
38.33,92,3235,0
38.47,86,2486,0
37.12,88,2281,0
38.05,96,3064,0
38.36,73,3133,0
39.57,97,3075,0
39.42,68,2302,0
39.15,92,3333,0
39.01,114,3555,0
38.85,117,2432,0
38.31,93,3063,0
38.25,96,2822,0
38.39,99,3206,0
39.71,106,2584,0
38.37,82,2620,0
39.14,68,3008,0
39.01,93,3552,0
38.76,87,3660,0
38.82,75,2970,0
38.75,113,3018,0
39.04,114,3445,0
38.8,92,2873,0
39.67,107,3623,0
38.5,66,3346,0
39.15,85,3300,0
38.93,78,2146,0
39.28,73,2913,0
38.2,81,3511,0
39.06,105,3498,0
37.97,92,2848,0
37.89,93,2982,0
35.38,82,1576,0
38.46,83,3335,0
38.53,80,2495,0
39.74,103,4064,0
39.62,117,3083,0
38.45,98,2575,0
38.39,80,1884,0
38.4,90,3059,0
38.69,105,2758,0
37.46,65,2278,0
39.51,109,2423,0
38.77,118,3482,0
37.68,69,2416,0
38.82,91,3321,0
39.24,107,2102,0
37.12,60,1809,0
37.64,87,1826,0
38.14,85,2593,0
38.73,79,2692,0
38.98,124,2570,0
37.61,74,2954,0
38.59,85,3635,0
39.65,96,3793,0
38.49,110,2875,0
38.97,116,3147,0
37.96,83,3699,0
38.11,88,2122,0
39.06,85,2838,0
38.09,98,2256,0
38.52,98,2229,0
37.78,91,3468,0
39.33,101,2710,0
39.64,75,2958,0
39.55,98,2615,0
38.41,78,3184,0
38.19,60,3911,0
38.79,79,2722,0
38.63,81,3316,0
37.72,72,2632,0
38.9,71,2712,0
38.79,120,2886,0
38.11,90,2621,0
38.16,70,2853,0
38.71,75,3083,0
37.81,58,2552,0
38.09,97,3337,0
38.93,132,3773,0
37.85,66,2812,0
39.88,114,3607,0
38.46,95,3735,0
39.16,91,2968,0
38.99,67,3001,0
38.83,85,2880,0
37.91,70,3307,0
37.55,109,2955,0
39.22,96,2956,0
38.5,70,3307,0
38.4,91,2998,0
39.09,83,2690,0
38.87,98,3798,0
38.55,60,3317,0
38.31,114,3715,0
39.34,117,3091,0
38.67,102,4070,0
38.27,83,3051,0
38.03,99,3251,0
39.32,99,2942,0
39.06,76,3287,0
37.21,91,2928,0
39.26,90,3796,0
39.56,95,4207,0
36.88,95,3837,0
38.53,69,2847,0
39.82,83,3260,0
38.9,82,3003,0
37.94,85,2044,0
37.76,98,2643,0
38.65,61,2757,0
37.48,91,2706,0
38.33,85,3868,0
38.09,92,3079,0
38.65,75,3000,0
38.22,79,3213,0
37.85,93,2983,0
38.31,98,2942,0
39.39,89,2794,0
40.0,106,3459,0
38.83,99,2755,0
38.85,69,2203,0
37.35,81,3119,0
39.57,106,3320,0
37.46,78,2277,0
38.58,94,3915,0
37.34,98,2554,0
38.86,85,2117,0
37.87,69,2809,0
39.01,102,3037,0
39.95,105,3394,0
37.97,101,2869,0
37.96,78,3252,0
39.44,90,2664,0
38.95,90,2871,0
38.79,99,3281,0
39.8,104,4524,0
37.91,91,2616,0
39.34,108,2849,0
39.52,112,2998,0
38.06,87,2256,0
38.05,101,2298,0
39.33,106,3797,0
38.71,103,3806,0
37.83,101,2995,0
38.65,98,3024,0
38.49,82,2793,0
38.13,103,3323,0
38.06,82,3331,0
38.62,109,4252,0
38.93,102,3026,0
